nu,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19,u_20,u_21,u_22,u_23,u_24
0.159,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.39022701,0.6120799401,-0.08781503598,-0.2230657638,1.523188312,1.642887609,0.8541586142,0.1942831491,0,1.300122548,1.387755557,0.6166159555,-0.05364812614,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.161,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.390543556,0.6123751805,-0.08762754203,-0.2230657638,1.523188312,1.643412834,0.8547868848,0.1947150779,0,1.300122548,1.388245629,0.6171315764,-0.053508003,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.163,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.390857555,0.6126681678,-0.08744169514,-0.2230657638,1.523188312,1.643933045,0.8554081507,0.1951409324,0,1.300122548,1.38872963,0.617639306,-0.05337148918,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.165,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.39116903,0.6129589139,-0.08725748663,-0.2230657638,1.523188312,1.644448301,0.8560225063,0.1955608194,0,1.300122548,1.389207661,0.6181393008,-0.05323849167,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.167,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.391478007,0.6132474309,-0.08707490741,-0.2230657638,1.523188312,1.644958659,0.8566300451,0.1959748431,0,1.300122548,1.389679821,0.6186317138,-0.05310892016,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.169,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.39178451,0.6135337314,-0.086893948,-0.2230657638,1.523188312,1.645464178,0.857230859,0.1963831062,0,1.300122548,1.390146207,0.6191166944,-0.05298268688,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.171,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.392088564,0.6138178281,-0.08671459855,-0.2230657638,1.523188312,1.645964914,0.857825039,0.196785709,0,1.300122548,1.390606914,0.6195943883,-0.05285970658,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.173,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.392390192,0.6140997342,-0.08653684891,-0.2230657638,1.523188312,1.646460923,0.8584126748,0.1971827502,0,1.300122548,1.391062036,0.6200649378,-0.05273989642,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.175,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.392689418,0.6143794631,-0.08636068861,-0.2230657638,1.523188312,1.646952262,0.858993855,0.1975743263,0,1.300122548,1.391511664,0.620528482,-0.05262317588,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.177,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.392986265,0.6146570282,-0.08618610689,-0.2230657638,1.523188312,1.647438983,0.859568667,0.197960532,0,1.300122548,1.391955887,0.6209851565,-0.05250946674,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.179,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.393280758,0.6149324433,-0.08601309276,-0.2230657638,1.523188312,1.647921143,0.860137197,0.1983414601,0,1.300122548,1.392394794,0.6214350938,-0.05239869294,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.181,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.393572919,0.6152057225,-0.08584163498,-0.2230657638,1.523188312,1.648398794,0.86069953,0.1987172018,0,1.300122548,1.39282847,0.6218784236,-0.05229078057,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.183,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.39386277,0.6154768799,-0.08567172209,-0.2230657638,1.523188312,1.64887199,0.8612557499,0.1990878464,0,1.300122548,1.393257,0.6223152722,-0.05218565777,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.185,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.394150335,0.6157459298,-0.08550334245,-0.2230657638,1.523188312,1.649340783,0.8618059395,0.1994534813,0,1.300122548,1.393680466,0.6227457631,-0.05208325466,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.187,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.394435635,0.6160128868,-0.08533648425,-0.2230657638,1.523188312,1.649805225,0.8623501805,0.1998141925,0,1.300122548,1.39409895,0.6231700173,-0.05198350332,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.189,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.394718694,0.6162777654,-0.08517113549,-0.2230657638,1.523188312,1.650265367,0.8628885533,0.200170064,0,1.300122548,1.394512532,0.6235881525,-0.05188633769,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.191,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.394999532,0.6165405804,-0.08500728408,-0.2230657638,1.523188312,1.650721259,0.8634211372,0.2005211785,0,1.300122548,1.394921289,0.624000284,-0.05179169352,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.193,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.395278172,0.6168013467,-0.08484491775,-0.2230657638,1.523188312,1.651172951,0.8639480107,0.2008676169,0,1.300122548,1.395325297,0.6244065246,-0.05169950832,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.195,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.395554634,0.6170600793,-0.08468402417,-0.2230657638,1.523188312,1.651620493,0.8644692507,0.2012094585,0,1.300122548,1.395724632,0.6248069842,-0.05160972132,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.197,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.395828941,0.6173167932,-0.08452459088,-0.2230657638,1.523188312,1.652063933,0.8649849335,0.2015467811,0,1.300122548,1.396119367,0.6252017706,-0.05152227339,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.199,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.396101114,0.6175715035,-0.08436660536,-0.2230657638,1.523188312,1.65250332,0.865495134,0.2018796611,0,1.300122548,1.396509574,0.6255909888,-0.05143710701,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.201,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.396371172,0.6178242255,-0.08421005499,-0.2230657638,1.523188312,1.6529387,0.8659999261,0.2022081733,0,1.300122548,1.396895325,0.6259747419,-0.05135416621,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.203,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.396639138,0.6180749744,-0.08405492712,-0.2230657638,1.523188312,1.653370122,0.8664993828,0.202532391,0,1.300122548,1.397276688,0.6263531302,-0.05127339653,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.205,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.396905031,0.6183237655,-0.08390120905,-0.2230657638,1.523188312,1.653797631,0.8669935758,0.2028523863,0,1.300122548,1.397653731,0.6267262521,-0.05119474498,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.207,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.397168871,0.6185706143,-0.08374888804,-0.2230657638,1.523188312,1.654221273,0.8674825761,0.2031682298,0,1.300122548,1.398026522,0.6270942037,-0.05111815999,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.209,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.397430679,0.618815536,-0.08359795131,-0.2230657638,1.523188312,1.654641093,0.8679664532,0.2034799905,0,1.300122548,1.398395125,0.6274570792,-0.05104359136,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.211,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.397690474,0.6190585461,-0.08344838607,-0.2230657638,1.523188312,1.655057136,0.8684452762,0.2037877365,0,1.300122548,1.398759606,0.6278149703,-0.05097099021,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.213,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.397948276,0.6192996599,-0.08330017955,-0.2230657638,1.523188312,1.655469446,0.8689191126,0.2040915344,0,1.300122548,1.399120027,0.6281679671,-0.050900309,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.215,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.398204105,0.619538893,-0.08315331894,-0.2230657638,1.523188312,1.655878066,0.8693880293,0.2043914493,0,1.300122548,1.39947645,0.6285161576,-0.0508315014,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.217,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.398457979,0.6197762607,-0.08300779145,-0.2230657638,1.523188312,1.65628304,0.8698520921,0.2046875453,0,1.300122548,1.399828935,0.6288596277,-0.05076452233,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.219,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.398709919,0.6200117785,-0.08286358433,-0.2230657638,1.523188312,1.65668441,0.8703113658,0.2049798853,0,1.300122548,1.400177543,0.6291984617,-0.0506993279,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.221,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.398959941,0.6202454616,-0.08272068482,-0.2230657638,1.523188312,1.657082218,0.8707659145,0.2052685309,0,1.300122548,1.400522332,0.6295327419,-0.05063587535,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.223,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.399208066,0.6204773256,-0.0825790802,-0.2230657638,1.523188312,1.657476505,0.8712158009,0.2055535425,0,1.300122548,1.40086336,0.6298625491,-0.05057412305,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.225,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.399454312,0.6207073857,-0.08243875779,-0.2230657638,1.523188312,1.657867313,0.8716610872,0.2058349794,0,1.300122548,1.401200682,0.6301879619,-0.05051403045,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.227,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.399698696,0.6209356573,-0.08229970495,-0.2230657638,1.523188312,1.65825468,0.8721018345,0.2061128997,0,1.300122548,1.401534353,0.6305090578,-0.05045555805,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.229,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.399941238,0.6211621555,-0.08216190909,-0.2230657638,1.523188312,1.658638648,0.8725381029,0.2063873606,0,1.300122548,1.40186443,0.6308259121,-0.05039866739,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.231,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.400181954,0.6213868958,-0.08202535765,-0.2230657638,1.523188312,1.659019255,0.8729699519,0.2066584179,0,1.300122548,1.402190963,0.6311385988,-0.05034332098,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.233,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.400420864,0.6216098932,-0.08189003815,-0.2230657638,1.523188312,1.659396541,0.8733974399,0.2069261266,0,1.300122548,1.402514007,0.6314471904,-0.05028948232,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.235,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.400657983,0.6218311628,-0.08175593816,-0.2230657638,1.523188312,1.659770543,0.8738206244,0.2071905406,0,1.300122548,1.402833612,0.6317517577,-0.05023711583,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.237,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.40089333,0.6220507198,-0.08162304531,-0.2230657638,1.523188312,1.6601413,0.8742395623,0.2074517126,0,1.300122548,1.403149828,0.63205237,-0.05018618683,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.239,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.401126922,0.6222685791,-0.08149134731,-0.2230657638,1.523188312,1.660508849,0.8746543093,0.2077096946,0,1.300122548,1.403462706,0.6323490953,-0.05013666156,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.241,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.401358776,0.6224847557,-0.08136083193,-0.2230657638,1.523188312,1.660873226,0.8750649205,0.2079645374,0,1.300122548,1.403772293,0.632642,-0.0500885071,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.243,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.401588908,0.6226992644,-0.08123148702,-0.2230657638,1.523188312,1.661234468,0.8754714503,0.208216291,0,1.300122548,1.404078638,0.6329311494,-0.05004169135,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.245,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.401817335,0.6229121202,-0.08110330051,-0.2230657638,1.523188312,1.661592611,0.8758739519,0.2084650043,0,1.300122548,1.404381788,0.6332166072,-0.04999618306,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.247,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.402044074,0.6231233376,-0.0809762604,-0.2230657638,1.523188312,1.66194769,0.8762724782,0.2087107253,0,1.300122548,1.404681788,0.6334984358,-0.04995195173,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.249,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.402269141,0.6233329313,-0.08085035478,-0.2230657638,1.523188312,1.662299741,0.8766670808,0.2089535014,0,1.300122548,1.404978685,0.6337766964,-0.04990896765,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.251,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.402492552,0.6235409159,-0.08072557183,-0.2230657638,1.523188312,1.662648797,0.8770578109,0.2091933787,0,1.300122548,1.405272521,0.6340514489,-0.04986720186,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.253,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.402714323,0.623747306,-0.08060189981,-0.2230657638,1.523188312,1.662994893,0.8774447188,0.2094304027,0,1.300122548,1.405563341,0.6343227521,-0.04982662611,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.255,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.402934471,0.6239521158,-0.08047932708,-0.2230657638,1.523188312,1.663338063,0.8778278541,0.209664618,0,1.300122548,1.405851189,0.6345906634,-0.04978721286,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.257,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.403153009,0.6241553597,-0.08035784208,-0.2230657638,1.523188312,1.663678339,0.8782072655,0.2098960683,0,1.300122548,1.406136105,0.6348552392,-0.04974893526,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.259,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.403369955,0.6243570519,-0.08023743334,-0.2230657638,1.523188312,1.664015755,0.8785830013,0.2101247966,0,1.300122548,1.406418132,0.6351165346,-0.04971176712,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.261,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.403585323,0.6245572066,-0.08011808949,-0.2230657638,1.523188312,1.664350343,0.8789551088,0.210350845,0,1.300122548,1.406697309,0.6353746038,-0.04967568291,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.263,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.403799128,0.6247558377,-0.07999979927,-0.2230657638,1.523188312,1.664682134,0.8793236346,0.2105742549,0,1.300122548,1.406973678,0.6356294998,-0.04964065772,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.265,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.404011386,0.6249529593,-0.07988255149,-0.2230657638,1.523188312,1.66501116,0.8796886248,0.210795067,0,1.300122548,1.407247277,0.6358812744,-0.04960666726,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.267,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.404222111,0.6251485851,-0.07976633509,-0.2230657638,1.523188312,1.665337453,0.8800501247,0.2110133212,0,1.300122548,1.407518145,0.6361299786,-0.04957368783,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.269,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.404431318,0.6253427288,-0.07965113907,-0.2230657638,1.523188312,1.665661043,0.8804081788,0.2112290564,0,1.300122548,1.407786319,0.6363756623,-0.04954169632,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.271,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.404639021,0.6255354043,-0.07953695256,-0.2230657638,1.523188312,1.665981959,0.8807628311,0.2114423113,0,1.300122548,1.408051838,0.6366183743,-0.04951067017,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.273,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.404845235,0.6257266249,-0.07942376479,-0.2230657638,1.523188312,1.666300234,0.8811141249,0.2116531235,0,1.300122548,1.408314737,0.6368581627,-0.04948058739,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.275,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.405049974,0.6259164041,-0.07931156507,-0.2230657638,1.523188312,1.666615894,0.881462103,0.2118615301,0,1.300122548,1.408575052,0.6370950744,-0.04945142652,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.277,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.405253253,0.6261047552,-0.07920034283,-0.2230657638,1.523188312,1.666928971,0.8818068072,0.2120675674,0,1.300122548,1.40883282,0.6373291554,-0.0494231666,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
